"invoiceno","customerid","country","invoicemonth","totalinvoiceamount","totalitems","distinctproducts","highvaluebasket"
"564731","16186",United Kingdom,2011-08-01 00:00:00.000,365.78,258,19,1
"564732","16466",United Kingdom,2011-08-01 00:00:00.000,233.67,129,17,1
"564733","17841",United Kingdom,2011-08-01 00:00:00.000,525.61,433,88,1
"564734","12484",Spain,2011-08-01 00:00:00.000,1241.99,798,117,1
"564735","15856",United Kingdom,2011-08-01 00:00:00.000,627.64,632,50,1
"564736","16353",United Kingdom,2011-08-01 00:00:00.000,505.80,204,11,1
"564737","15312",United Kingdom,2011-08-01 00:00:00.000,186.90,70,9,1
"564738","16816",United Kingdom,2011-08-01 00:00:00.000,44.37,23,3,0
"564739","16931",United Kingdom,2011-08-01 00:00:00.000,155.31,73,26,1
"564740","14044",United Kingdom,2011-08-01 00:00:00.000,195.48,105,71,1
"564741","16107",United Kingdom,2011-08-01 00:00:00.000,642.42,318,5,1
"564742","17346",United Kingdom,2011-08-01 00:00:00.000,151.52,90,32,1
"564743","14606",United Kingdom,2011-08-01 00:00:00.000,125.77,50,26,1
"564744","13778",United Kingdom,2011-08-01 00:00:00.000,178.70,70,9,1
"564745","16806",United Kingdom,2011-08-01 00:00:00.000,238.34,102,40,1
"564746","17633",United Kingdom,2011-08-01 00:00:00.000,315.72,112,13,1
"564747","14869",United Kingdom,2011-08-01 00:00:00.000,387.06,354,48,1
"564749","12708",Germany,2011-08-01 00:00:00.000,403.83,133,21,1
"564750","17690",United Kingdom,2011-08-01 00:00:00.000,462.75,215,28,1
"564752","16126",United Kingdom,2011-08-01 00:00:00.000,1862.70,546,31,1
"564753","13709",United Kingdom,2011-08-01 00:00:00.000,612.09,443,39,1
"564754","",United Kingdom,2011-08-01 00:00:00.000,2026.73,488,266,1
"564755","",United Kingdom,2011-08-01 00:00:00.000,1088.78,270,177,1
"564756","",United Kingdom,2011-08-01 00:00:00.000,1288.42,421,177,1
"564757","",United Kingdom,2011-08-01 00:00:00.000,1651.18,353,186,1
"564758","",United Kingdom,2011-08-01 00:00:00.000,1645.83,373,211,1
"564760","",United Kingdom,2011-08-01 00:00:00.000,1424.23,352,188,1
"564764","14096",United Kingdom,2011-08-01 00:00:00.000,21.84,7,6,0
"564785","",United Kingdom,2011-08-01 00:00:00.000,7.09,7,3,0
"564800","14108",United Kingdom,2011-08-01 00:00:00.000,291.33,209,16,1
"564803","13870",United Kingdom,2011-08-01 00:00:00.000,812.16,340,16,1
"564811","15769",United Kingdom,2011-08-01 00:00:00.000,537.00,300,1,1
"564814","12931",United Kingdom,2011-08-01 00:00:00.000,214.80,120,1,1
"564815","12748",United Kingdom,2011-08-01 00:00:00.000,74.10,32,14,0
"564816","14901",United Kingdom,2011-08-01 00:00:00.000,165.43,69,8,1
"564817","",United Kingdom,2011-08-01 00:00:00.000,1523.88,475,203,1
"564818","",United Kingdom,2011-08-01 00:00:00.000,1564.23,527,217,1
"564819","12814",Poland,2011-08-01 00:00:00.000,125.92,49,2,1
"564820","",United Kingdom,2011-08-01 00:00:00.000,964.92,275,138,1
"564821","14078",United Kingdom,2011-08-01 00:00:00.000,221.46,73,13,1
"564825","",United Kingdom,2011-08-01 00:00:00.000,1509.44,368,168,1
"564835","",United Kingdom,2011-08-01 00:00:00.000,1525.29,362,195,1
"564836","17402",United Kingdom,2011-08-01 00:00:00.000,291.24,108,2,1
"564837","",United Kingdom,2011-08-01 00:00:00.000,1892.14,430,217,1
"564838","",United Kingdom,2011-08-01 00:00:00.000,1704.22,462,194,1
"564839","13524",United Kingdom,2011-08-01 00:00:00.000,161.16,57,6,1
"564840","",United Kingdom,2011-08-01 00:00:00.000,1448.14,415,206,1
"564841","",United Kingdom,2011-08-01 00:00:00.000,1750.86,442,71,1
"564842","16133",United Kingdom,2011-08-01 00:00:00.000,308.47,180,11,1
"564843","15866",United Kingdom,2011-08-01 00:00:00.000,211.89,124,43,1
"564844","",United Kingdom,2011-08-01 00:00:00.000,3.82,1,1,0
"564846","14507",United Kingdom,2011-08-01 00:00:00.000,309.38,142,26,1
"564847","",United Kingdom,2011-08-01 00:00:00.000,13.40,8,4,0
"564848","16928",United Kingdom,2011-08-01 00:00:00.000,242.60,188,10,1
"564849","17675",United Kingdom,2011-08-01 00:00:00.000,762.58,396,38,1
"564850","17298",United Kingdom,2011-08-01 00:00:00.000,390.78,255,26,1
"564851","13183",United Kingdom,2011-08-01 00:00:00.000,211.96,174,20,1
"564852","14976",United Kingdom,2011-08-01 00:00:00.000,109.70,47,8,1
"564853","12423",Belgium,2011-08-01 00:00:00.000,198.98,149,12,1
"564855","16746",United Kingdom,2011-08-01 00:00:00.000,307.42,338,16,1
"564856","12477",Germany,2011-08-01 00:00:00.000,4257.06,1151,90,1
"564857","",United Kingdom,2011-08-01 00:00:00.000,3236.94,480,158,1
"564858","12484",Spain,2011-08-01 00:00:00.000,140,5,1,1
"564859","14057",United Kingdom,2011-08-01 00:00:00.000,386.64,216,1,1
"564860","17725",United Kingdom,2011-08-01 00:00:00.000,308.69,221,19,1
"564861","17315",United Kingdom,2011-08-01 00:00:00.000,15,1,1,0
"564862","12678",France,2011-08-01 00:00:00.000,145,1,1,1
"564863","15491",United Kingdom,2011-08-01 00:00:00.000,390.98,275,20,1
"564866","14660",United Kingdom,2011-08-01 00:00:00.000,128.95,104,14,1
"564868","16842",United Kingdom,2011-08-01 00:00:00.000,397.24,144,17,1
"564871","17949",United Kingdom,2011-08-01 00:00:00.000,340.00,1000,1,1
"564872","16083",United Kingdom,2011-08-01 00:00:00.000,979.64,524,14,1
"564895","15596",United Kingdom,2011-08-01 00:00:00.000,16.90,2,2,0
"564896","13726",United Kingdom,2011-08-01 00:00:00.000,292.68,384,23,1
"564897","12678",France,2011-08-01 00:00:00.000,1330.44,820,10,1
"564898","14513",United Kingdom,2011-08-01 00:00:00.000,138.24,192,1,1
"564901","15690",United Kingdom,2011-08-01 00:00:00.000,111.00,204,8,1
"564902","18198",United Kingdom,2011-08-01 00:00:00.000,314.28,256,7,1
"564904","15984",United Kingdom,2011-08-01 00:00:00.000,383.40,191,16,1
"564906","12682",France,2011-08-01 00:00:00.000,250.80,122,2,1
"564910","13993",United Kingdom,2011-08-01 00:00:00.000,219.00,49,2,1
"564912","12490",France,2011-08-01 00:00:00.000,424.06,201,19,1
"564943","17706",United Kingdom,2011-08-01 00:00:00.000,275.70,100,14,1
"564950","17320",United Kingdom,2011-08-01 00:00:00.000,290.52,168,25,1
"564951","",United Kingdom,2011-08-01 00:00:00.000,8.25,1,1,0
"564953","17588",United Kingdom,2011-08-01 00:00:00.000,537.96,416,11,1
"564954","",United Kingdom,2011-08-01 00:00:00.000,2.34,6,1,0
"564957","15260",United Kingdom,2011-08-01 00:00:00.000,195.15,73,10,1
"564958","13089",United Kingdom,2011-08-01 00:00:00.000,682.19,333,29,1
"564959","17299",United Kingdom,2011-08-01 00:00:00.000,116.56,52,7,1
"564961","14525",United Kingdom,2011-08-01 00:00:00.000,224.64,126,10,1
"564962","17777",United Kingdom,2011-08-01 00:00:00.000,189.80,161,63,1
"564963","15582",United Kingdom,2011-08-01 00:00:00.000,237.90,152,14,1
"564965","17677",United Kingdom,2011-08-01 00:00:00.000,1565.82,987,22,1
"564966","17677",United Kingdom,2011-08-01 00:00:00.000,34.80,24,1,0
"564967","17659",United Kingdom,2011-08-01 00:00:00.000,102.48,30,4,1
"564972","12621",Germany,2011-08-01 00:00:00.000,1179.64,492,50,1
"564974","",United Kingdom,2011-08-01 00:00:00.000,1590.15,419,241,1
"564975","17097",Spain,2011-08-01 00:00:00.000,138.40,50,15,1
"564976","17315",United Kingdom,2011-08-01 00:00:00.000,222.04,160,24,1
"564995","16780",United Kingdom,2011-08-01 00:00:00.000,260.35,171,40,1
"565014","16180",United Kingdom,2011-08-01 00:00:00.000,1724.80,956,15,1
"565056","16278",United Kingdom,2011-08-01 00:00:00.000,566.38,114,23,1
"565067","15856",United Kingdom,2011-08-01 00:00:00.000,506.36,427,69,1
"565076","",United Kingdom,2011-08-01 00:00:00.000,1.65,1,1,0
"565080","13509",United Kingdom,2011-09-01 00:00:00.000,40.00,32,2,0
"565082","13305",United Kingdom,2011-09-01 00:00:00.000,75.30,14,3,0
"565083","16187",United Kingdom,2011-09-01 00:00:00.000,334.46,244,11,1
"565084","17306",United Kingdom,2011-09-01 00:00:00.000,576.74,846,6,1
"565086","13631",United Kingdom,2011-09-01 00:00:00.000,52.5,7,1,0
"565087","13276",United Kingdom,2011-09-01 00:00:00.000,137.38,20,7,1
"565088","16145",United Kingdom,2011-09-01 00:00:00.000,318.01,335,24,1
"565090","17572",United Kingdom,2011-09-01 00:00:00.000,43.80,24,2,0
"565091","16011",United Kingdom,2011-09-01 00:00:00.000,299.25,195,16,1
"565092","14092",United Kingdom,2011-09-01 00:00:00.000,307.62,233,18,1
"565093","13408",United Kingdom,2011-09-01 00:00:00.000,428.60,236,6,1
"565114","13588",United Kingdom,2011-09-01 00:00:00.000,345.10,530,23,1
"565115","16880",United Kingdom,2011-09-01 00:00:00.000,252.11,127,23,1
"565116","13089",United Kingdom,2011-09-01 00:00:00.000,2297.52,1322,27,1
"565117","13089",United Kingdom,2011-09-01 00:00:00.000,2016.32,892,69,1
"565118","15039",United Kingdom,2011-09-01 00:00:00.000,559.72,208,43,1
"565119","16722",United Kingdom,2011-09-01 00:00:00.000,422.08,422,21,1
"565120","15206",United Kingdom,2011-09-01 00:00:00.000,183.60,72,3,1
"565121","14239",United Kingdom,2011-09-01 00:00:00.000,149.70,46,8,1
"565122","13069",United Kingdom,2011-09-01 00:00:00.000,476.76,1686,38,1
"565123","17949",United Kingdom,2011-09-01 00:00:00.000,480,96,1,1
"565124","12436",Norway,2011-09-01 00:00:00.000,509.01,211,16,1
"565125","14217",United Kingdom,2011-09-01 00:00:00.000,126.50,44,7,1
"565126","17653",United Kingdom,2011-09-01 00:00:00.000,180.10,390,5,1
"565127","13147",United Kingdom,2011-09-01 00:00:00.000,118.80,24,1,1
"565128","15189",United Kingdom,2011-09-01 00:00:00.000,319.95,93,8,1
"565129","15719",United Kingdom,2011-09-01 00:00:00.000,515.17,251,87,1
"565133","13458",United Kingdom,2011-09-01 00:00:00.000,322.98,162,14,1
"565139","16422",United Kingdom,2011-09-01 00:00:00.000,550.98,346,4,1
"565141","17841",United Kingdom,2011-09-01 00:00:00.000,345.14,207,74,1
"565142","17386",United Kingdom,2011-09-01 00:00:00.000,152.64,144,2,1
"565143","17386",United Kingdom,2011-09-01 00:00:00.000,3.30,2,1,0
"565144","16456",United Kingdom,2011-09-01 00:00:00.000,457.60,220,12,1
"565145","12415",Australia,2011-09-01 00:00:00.000,2732.92,2692,8,1
"565146","12415",Australia,2011-09-01 00:00:00.000,208.80,144,1,1
"565147","16187",United Kingdom,2011-09-01 00:00:00.000,459.92,300,16,1
"565149","14414",United Kingdom,2011-09-01 00:00:00.000,174.06,334,14,1
"565150","14298",United Kingdom,2011-09-01 00:00:00.000,5590.67,4871,179,1
"565151","16923",United Kingdom,2011-09-01 00:00:00.000,521.52,221,47,1
"565152","17799",United Kingdom,2011-09-01 00:00:00.000,386.66,250,59,1
"565153","18241",United Kingdom,2011-09-01 00:00:00.000,143.80,102,7,1
"565154","13470",United Kingdom,2011-09-01 00:00:00.000,49.50,30,3,0
"565155","16672",United Kingdom,2011-09-01 00:00:00.000,608.10,222,10,1
"565156","13045",United Kingdom,2011-09-01 00:00:00.000,305.28,221,18,1
"565157","16168",United Kingdom,2011-09-01 00:00:00.000,85.92,48,1,0
"565158","17024",United Kingdom,2011-09-01 00:00:00.000,25.00,20,1,0
"565181","17381",United Kingdom,2011-09-01 00:00:00.000,1386.00,1368,6,1
"565186","17220",United Kingdom,2011-09-01 00:00:00.000,111.03,135,12,1
"565192","17220",United Kingdom,2011-09-01 00:00:00.000,11.55,7,1,0
"565197","13376",United Kingdom,2011-09-01 00:00:00.000,249.76,137,14,1
"565198","16729",United Kingdom,2011-09-01 00:00:00.000,346.98,300,28,1
"565199","18171",United Kingdom,2011-09-01 00:00:00.000,309.89,111,8,1
"565200","17576",United Kingdom,2011-09-01 00:00:00.000,125.55,98,16,1
"565201","14907",United Kingdom,2011-09-01 00:00:00.000,676.36,374,39,1
"565202","14482",United Kingdom,2011-09-01 00:00:00.000,227.85,123,6,1
"565204","15829",United Kingdom,2011-09-01 00:00:00.000,310.70,576,25,1
"565205","14735",United Kingdom,2011-09-01 00:00:00.000,99.40,44,2,0
"565206","12971",United Kingdom,2011-09-01 00:00:00.000,117.06,102,2,1
"565207","16764",United Kingdom,2011-09-01 00:00:00.000,260.49,111,50,1
"565208","18172",United Kingdom,2011-09-01 00:00:00.000,305.96,100,11,1
"565209","15910",United Kingdom,2011-09-01 00:00:00.000,112.75,79,30,1
"565210","17750",United Kingdom,2011-09-01 00:00:00.000,191.74,478,19,1
"565211","16638",United Kingdom,2011-09-01 00:00:00.000,121.23,189,8,1
"565212","12828",United Kingdom,2011-09-01 00:00:00.000,77.31,25,4,0
"565213","14911",EIRE,2011-09-01 00:00:00.000,2242.32,1776,8,1
"565214","14911",EIRE,2011-09-01 00:00:00.000,1638.24,408,13,1
"565216","12971",United Kingdom,2011-09-01 00:00:00.000,114.60,28,2,1
"565217","13099",United Kingdom,2011-09-01 00:00:00.000,207.36,288,1,1
"565218","12739",United Arab Emirates,2011-09-01 00:00:00.000,975.54,485,37,1
"565219","14420",United Kingdom,2011-09-01 00:00:00.000,387.52,334,29,1
"565220","13437",United Kingdom,2011-09-01 00:00:00.000,149.35,49,8,1
"565221","16525",United Kingdom,2011-09-01 00:00:00.000,373.80,236,7,1
"565222","13629",United Kingdom,2011-09-01 00:00:00.000,821.00,450,5,1
"565223","15410",United Kingdom,2011-09-01 00:00:00.000,386.74,112,15,1
"565224","14713",United Kingdom,2011-09-01 00:00:00.000,207.73,111,30,1
"565225","16808",United Kingdom,2011-09-01 00:00:00.000,121.92,80,4,1
"565226","16992",United Kingdom,2011-09-01 00:00:00.000,301.20,274,19,1
"565228","16333",United Kingdom,2011-09-01 00:00:00.000,1250.40,1128,2,1
"565230","16705",United Kingdom,2011-09-01 00:00:00.000,1585.92,437,31,1
"565231","",United Kingdom,2011-09-01 00:00:00.000,1542.63,465,166,1
"565232","",United Kingdom,2011-09-01 00:00:00.000,1423.10,312,199,1
"565233","",United Kingdom,2011-09-01 00:00:00.000,1656.08,456,211,1
"565234","",United Kingdom,2011-09-01 00:00:00.000,2201.61,501,229,1
"565235","13418",United Kingdom,2011-09-01 00:00:00.000,402.00,484,29,1
"565236","14276",United Kingdom,2011-09-01 00:00:00.000,399.34,232,21,1
"565238","16945",United Kingdom,2011-09-01 00:00:00.000,301.85,134,15,1
"565239","12670",France,2011-09-01 00:00:00.000,608.08,273,23,1
"565240","17949",United Kingdom,2011-09-01 00:00:00.000,1047.12,372,2,1
"565241","17949",United Kingdom,2011-09-01 00:00:00.000,822.24,904,2,1
"565242","14436",United Kingdom,2011-09-01 00:00:00.000,89.06,129,9,0
"565243","16735",United Kingdom,2011-09-01 00:00:00.000,770.93,621,34,1
"565244","16735",United Kingdom,2011-09-01 00:00:00.000,125.45,57,6,1
"565245","16678",United Kingdom,2011-09-01 00:00:00.000,306.96,268,10,1
"565246","12408",Belgium,2011-09-01 00:00:00.000,642.28,310,17,1
"565247","15864",United Kingdom,2011-09-01 00:00:00.000,543.60,352,5,1
"565248","15860",United Kingdom,2011-09-01 00:00:00.000,112.86,72,31,1
"565249","18027",United Kingdom,2011-09-01 00:00:00.000,115.31,78,21,1
"565250","13643",United Kingdom,2011-09-01 00:00:00.000,171.50,66,8,1
"565251","12748",United Kingdom,2011-09-01 00:00:00.000,11.31,27,5,0
"565261","12474",Germany,2011-09-01 00:00:00.000,465.68,314,26,1
"565285","16013",United Kingdom,2011-09-01 00:00:00.000,1821.60,628,4,1
"565286","",United Kingdom,2011-09-01 00:00:00.000,814.53,130,48,1
"565287","12483",Sweden,2011-09-01 00:00:00.000,309.45,163,14,1
"565289","14911",EIRE,2011-09-01 00:00:00.000,731.28,160,25,1
"565291","18102",United Kingdom,2011-09-01 00:00:00.000,4913.52,1680,5,1
"565292","16102",United Kingdom,2011-09-01 00:00:00.000,553.08,312,18,1
"565293","17857",United Kingdom,2011-09-01 00:00:00.000,561.60,288,2,1
"565295","12794",Portugal,2011-09-01 00:00:00.000,317.00,227,20,1
"565309","15311",United Kingdom,2011-09-01 00:00:00.000,300.20,164,5,1
"565311","16210",United Kingdom,2011-09-01 00:00:00.000,344.88,120,2,1
"565312","14527",United Kingdom,2011-09-01 00:00:00.000,145.02,69,20,1
"565315","14019",United Kingdom,2011-09-01 00:00:00.000,416.24,320,17,1
"565316","15628",United Kingdom,2011-09-01 00:00:00.000,311.85,197,16,1
"565317","12921",United Kingdom,2011-09-01 00:00:00.000,598.38,288,14,1
"565318","12921",United Kingdom,2011-09-01 00:00:00.000,560.54,322,23,1
"565320","16745",United Kingdom,2011-09-01 00:00:00.000,461.77,569,18,1
"565321","12437",France,2011-09-01 00:00:00.000,269.58,100,9,1
"565322","12437",France,2011-09-01 00:00:00.000,65.10,54,5,0
"565324","13232",United Kingdom,2011-09-01 00:00:00.000,157.60,102,34,1
"565325","16086",United Kingdom,2011-09-01 00:00:00.000,312.64,140,8,1
"565326","16706",United Kingdom,2011-09-01 00:00:00.000,120.02,55,33,1
"565327","12832",United Kingdom,2011-09-01 00:00:00.000,267.80,132,18,1
"565328","14004",United Kingdom,2011-09-01 00:00:00.000,241.00,44,8,1
"565329","14606",United Kingdom,2011-09-01 00:00:00.000,107.36,58,38,1
"565330","16989",United Kingdom,2011-09-01 00:00:00.000,33.00,20,1,0
"565331","16674",United Kingdom,2011-09-01 00:00:00.000,115.10,61,33,1
"565332","13695",United Kingdom,2011-09-01 00:00:00.000,381.54,260,14,1
"565333","12375",Finland,2011-09-01 00:00:00.000,230.30,87,11,1
"565338","14948",United Kingdom,2011-09-01 00:00:00.000,82.36,92,6,0
"565346","",United Kingdom,2011-09-01 00:00:00.000,16.50,6,2,0
"565350","14178",United Kingdom,2011-09-01 00:00:00.000,180.47,114,18,1
"565366","17091",United Kingdom,2011-09-01 00:00:00.000,690.15,265,37,1
"565367","17091",United Kingdom,2011-09-01 00:00:00.000,7.44,12,1,0
"565372","17090",United Kingdom,2011-09-01 00:00:00.000,162.72,48,1,1
"565377","18087",United Kingdom,2011-09-01 00:00:00.000,852.8,1,1,1
"565378","",United Kingdom,2011-09-01 00:00:00.000,2605.74,562,74,1
"565380","14463",United Kingdom,2011-09-01 00:00:00.000,220.20,52,2,1
"565381","16173",United Kingdom,2011-09-01 00:00:00.000,429.38,137,25,1
"565383","14096",United Kingdom,2011-09-01 00:00:00.000,103.22,35,19,1
"565384","13507",United Kingdom,2011-09-01 00:00:00.000,386.32,172,20,1
"565386","17997",United Kingdom,2011-09-01 00:00:00.000,269.17,189,39,1
"565387","14560",United Kingdom,2011-09-01 00:00:00.000,50.40,120,1,0
"565388","14415",United Kingdom,2011-09-01 00:00:00.000,460.25,202,64,1
"565396","",United Kingdom,2011-09-01 00:00:00.000,1476.28,368,214,1
"565397","14171",United Kingdom,2011-09-01 00:00:00.000,363.79,167,57,1
"565398","15856",United Kingdom,2011-09-01 00:00:00.000,820.24,451,16,1
"565399","12748",United Kingdom,2011-09-01 00:00:00.000,3.12,8,4,0
"565400","",United Kingdom,2011-09-01 00:00:00.000,1.65,1,1,0
"565401","16686",United Kingdom,2011-09-01 00:00:00.000,401.29,158,51,1
"565404","13434",United Kingdom,2011-09-01 00:00:00.000,72.84,60,5,0
"565405","14211",United Kingdom,2011-09-01 00:00:00.000,220.04,96,13,1
"565406","13804",United Kingdom,2011-09-01 00:00:00.000,170.90,132,10,1
"565407","16983",United Kingdom,2011-09-01 00:00:00.000,300.13,197,41,1
"565408","16813",United Kingdom,2011-09-01 00:00:00.000,117.48,71,27,1
"565409","16761",United Kingdom,2011-09-01 00:00:00.000,316.62,341,13,1
"565410","14691",United Kingdom,2011-09-01 00:00:00.000,835.08,302,29,1
"565411","13772",United Kingdom,2011-09-01 00:00:00.000,454.55,222,67,1
"565412","14156",EIRE,2011-09-01 00:00:00.000,629.04,1272,6,1
"565413","18223",United Kingdom,2011-09-01 00:00:00.000,431.73,233,22,1
"565414","15046",United Kingdom,2011-09-01 00:00:00.000,121.20,85,6,1
"565415","14067",United Kingdom,2011-09-01 00:00:00.000,224.67,216,25,1
"565416","12710",Germany,2011-09-01 00:00:00.000,358.66,404,29,1
"565417","15738",United Kingdom,2011-09-01 00:00:00.000,295.04,180,12,1
"565418","13576",United Kingdom,2011-09-01 00:00:00.000,323.73,93,5,1
"565419","13808",United Kingdom,2011-09-01 00:00:00.000,573.46,216,27,1
"565420","16326",United Kingdom,2011-09-01 00:00:00.000,309.15,83,26,1
"565421","16744",United Kingdom,2011-09-01 00:00:00.000,158.37,95,37,1
"565423","12569",Germany,2011-09-01 00:00:00.000,91.86,39,6,0
"565424","15215",United Kingdom,2011-09-01 00:00:00.000,300.04,92,16,1
"565426","12851",United Kingdom,2011-09-01 00:00:00.000,131.81,106,43,1
"565427","17774",United Kingdom,2011-09-01 00:00:00.000,235.54,81,30,1
"565429","16434",United Kingdom,2011-09-01 00:00:00.000,182.12,57,14,1
"565430","14335",Germany,2011-09-01 00:00:00.000,347.50,337,40,1
"565431","14965",United Kingdom,2011-09-01 00:00:00.000,471.59,351,78,1
"565432","16241",United Kingdom,2011-09-01 00:00:00.000,242.61,105,66,1
"565433","14965",United Kingdom,2011-09-01 00:00:00.000,124.50,12,2,1
"565434","12867",United Kingdom,2011-09-01 00:00:00.000,672.66,772,88,1
